id,date,sender_id,text,image_paths
5437,2025-01-25 00:43:51+00:00,-1001884225733,"بلايز بناتي ابو كوفية مفصص قطن الاصلي بضاعه عيد 
صغير ١٣٥٠٠🔥🔥
وسط ١٤٥٠٠🔥🔥
شبابي ١٥٥٠٠🔥🔥
وللكميات ١٣/١٤/١٥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5437_photo.jpg
5436,2025-01-25 00:40:09+00:00,-1001884225733,"شرابات رجالية لون ابيض  كل درزن يجي داخل باكت سعر الدرزن 750 ريال فقط🔥 🫡
وللكميات اسعار خاصة🔥
لطلب يرجى التواصل مع مسؤل المبيعات على الرقم التالي +967739817442

لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5436_photo.jpg
5435,2025-01-25 00:39:39+00:00,-1001884225733,,data/5435_photo.jpg
5434,2025-01-25 00:39:39+00:00,-1001884225733,,data/5434_photo.jpg
5433,2025-01-25 00:39:39+00:00,-1001884225733,,data/5433_photo.jpg
5432,2025-01-25 00:39:39+00:00,-1001884225733,,data/5432_photo.jpg
5431,2025-01-25 00:39:39+00:00,-1001884225733,,data/5431_photo.jpg
5430,2025-01-25 00:39:39+00:00,-1001884225733,"شرابات شبك حريمي هسوسس بضاعه لمس من ٨٠٠ الدرزن وللكميات سعر خاص🔥🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442

لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5430_photo.jpg
5429,2025-01-25 00:12:41+00:00,-1001884225733,,data/5429_photo.jpg
5428,2025-01-25 00:12:40+00:00,-1001884225733,,data/5428_photo.jpg
5427,2025-01-25 00:12:40+00:00,-1001884225733,,data/5427_photo.jpg
5426,2025-01-25 00:12:40+00:00,-1001884225733,,data/5426_photo.jpg
